"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","85","%","46","54"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","73","%","327","451"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","81","%","349","431"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","79","%","116","147"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","77","%","340","439"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","69","%","114","166"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","70","%","61","87"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","77","%","51","66"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","71","%","68","96"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","71","%","122","173"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","84","%","289","343"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","84","%","27","32"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","89","%","195","220"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","77","%","113","147"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","80","%","74","92"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","93","%","13","14"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","81","%","175","216"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","76","%","277","365"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","78","%","47","60"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","74","%","332","451"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","78","%","60","77"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","80","%","167","210"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","82","%","191","232"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","79","%","114","144"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","85","%","138","162"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","82","%","27","33"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","81","%","141","175"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","78","%","101","129"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","81","%","283","348"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","81","%","34","42"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","78","%","239","306"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","82","%","160","194"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","89","%","49","55"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","72","%","110","152"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","78","%","353","450"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","80","%","40","50"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","81","%","581","714"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","82","%","182","221"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","78","%","121","156"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","84","%","104","124"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","86","%","107","125"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","82","%","113","138"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","84","%","37","44"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","76","%","156","204"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","86","%","178","207"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","81","%","105","129"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","79","%","177","224"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","84","%","295","350"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","79","%","246","311"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","79","%","54","68"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","83","%","229","277"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","84","%","76","91"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","78","%","322","415"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","89","%","139","157"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","75","%","61","81"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","84","%","150","179"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","79","%","100","126"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","77","%","90","117"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","82","%","102","125"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","82","%","308","376"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","77","%","173","225"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","77","%","40","52"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","74","%","926","1259"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","83","%","1756","2114"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","79","%","2046","2599"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","79","%","1370","1734"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","72","%","959","1334"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","82","%","1624","1989"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","74","%","4031","5477"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","76","%","800","1058"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","77","%","1194","1547"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","80","%","1927","2417"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","80","%","1138","1415"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","77","%","873","1140"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","73","%","2703","3686"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","79","%","750","955"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","80","%","1673","2096"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","80","%","2577","3233"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","88","%","2261","2583"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","78","%","3381","4355"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","78","%","1363","1737"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","75","%","1565","2087"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","75","%","4400","5883"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","83","%","489","588"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","78","%","2212","2848"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","80","%","2986","3730"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","75","%","2682","3583"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","87","%","13","15"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","77","%","4270","5546"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","80","%","4329","5381"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","75","%","1811","2406"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","79","%","1226","1561"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","80","%","3963","4939"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","81","%","941","1156"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","72","%","1523","2128"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","79","%","6128","7765"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","77","%","5754","7433"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","78","%","2473","3186"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","75","%","3061","4073"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","77","%","2164","2806"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","80","%","951","1190"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","79","%","2709","3441"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","79","%","3812","4827"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","77","%","1630","2127"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","79","%","11005","13952"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","82","%","1567","1905"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","77","%","4426","5743"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","78","%","1054","1357"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","85","%","714","843"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","75","%","1052","1401"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","86","%","459","533"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","82","%","10671","13089"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","82","%","1214","1479"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","81","%","592","735"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","81","%","881","1086"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","82","%","1773","2164"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","79","%","1438","1809"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","78","%","8385","10692"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","77","%","1134","1481"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","81","%","830","1024"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","73","%","909","1250"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E06000053","All","10-11","73","%","24","33"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","82","%","688","843"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","88","%","322","367"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","81","%","12112","14997"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","78","%","2178","2784"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","81","%","870","1069"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","77","%","2552","3306"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Knowsley","Country","E08000011","All","10-11","74","%","1177","1601"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lambeth","Country","E09000022","All","10-11","84","%","773","920"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lancashire","Country","E10000017","All","10-11","78","%","8890","11364"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Leeds","Country","E08000035","All","10-11","75","%","4787","6391"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Leicester","Country","E06000016","All","10-11","71","%","1133","1607"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Leicestershire","Country","E10000018","All","10-11","80","%","5123","6430"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lewisham","Country","E09000023","All","10-11","80","%","881","1099"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lincolnshire","Country","E10000019","All","10-11","76","%","5512","7261"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","75","%","2985","3979"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","73","%","721","991"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","75","%","2070","2743"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","76","%","2013","2642"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","78","%","845","1087"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","81","%","1170","1449"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","76","%","1629","2132"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","81","%","1619","2007"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","79","%","606","763"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","75","%","6116","8174"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","80","%","1443","1797"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","80","%","1431","1794"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","79","%","1790","2252"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","82","%","1694","2063"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","78","%","4290","5520"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","77","%","5759","7485"
"Percentage of pupils reaching the key stage 2 expected standard in writing by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","81","%","2590","3214"
