"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Girls","Boys/Girls/All","63","65","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","All","Boys/Girls/All","60","126","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Boys","Boys/Girls/All","55","42","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Girls","Boys/Girls/All","85","53","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","All","Boys/Girls/All","72","95","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Girls","Boys/Girls/All","?","1","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Boys","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","All","Boys/Girls/All","?","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Boys","Boys/Girls/All","71","59","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Girls","Boys/Girls/All","83","69","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","All","Boys/Girls/All","77","128","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Girls","Boys/Girls/All","76","873","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","Boys","Boys/Girls/All","64","891","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000020","ONS geography code","Telford and Wrekin","All","Boys/Girls/All","70","1764","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Boys","Boys/Girls/All","65","1208","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Girls","Boys/Girls/All","79","1209","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","All","Boys/Girls/All","72","2417","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Girls","Boys/Girls/All","82","90","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Boys","Boys/Girls/All","58","105","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","All","Boys/Girls/All","69","195","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Girls","Boys/Girls/All","84","182","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Boys","Boys/Girls/All","69","188","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","All","Boys/Girls/All","76","370","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Boys","Boys/Girls/All","?","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Girls","Boys/Girls/All","57","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","All","Boys/Girls/All","50","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Girls","Boys/Girls/All","79","66","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Boys","Boys/Girls/All","75","77","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","All","Boys/Girls/All","77","143","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Boys","Boys/Girls/All","65","782","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","Girls","Boys/Girls/All","79","812","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000034","ONS geography code","Thurrock","All","Boys/Girls/All","72","1594","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Boys","Boys/Girls/All","63","726","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Girls","Boys/Girls/All","77","734","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Boys/Girls/All","70","1460","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Boys","Boys/Girls/All","20","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Girls","Boys/Girls/All","63","8","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Boys/Girls/All","46","13","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Girls","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Boys","Boys/Girls/All","?","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Boys/Girls/All","0","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Girls","Boys/Girls/All","?","1","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Boys","Boys/Girls/All","?","2","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Boys/Girls/All","?","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Boys","Boys/Girls/All","82","11","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Girls","Boys/Girls/All","78","23","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Boys/Girls/All","79","34","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Boys","Boys/Girls/All","64","675","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","Girls","Boys/Girls/All","78","677","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000027","ONS geography code","Torbay","All","Boys/Girls/All","71","1352","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Girls","Boys/Girls/All","77","1709","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Boys","Boys/Girls/All","61","1763","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","All","Boys/Girls/All","69","3472","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Girls","Boys/Girls/All","77","1038","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Boys","Boys/Girls/All","60","1075","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","All","Boys/Girls/All","69","2113","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Boys","Boys/Girls/All","64","128","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Girls","Boys/Girls/All","81","151","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","All","Boys/Girls/All","73","279","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Girls","Boys/Girls/All","86","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Boys","Boys/Girls/All","61","18","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","All","Boys/Girls/All","72","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Girls","Boys/Girls/All","78","132","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Boys","Boys/Girls/All","60","141","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","All","Boys/Girls/All","69","273","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Boys","Boys/Girls/All","60","251","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","Girls","Boys/Girls/All","78","257","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000030","ONS geography code","Tower Hamlets","All","Boys/Girls/All","69","508","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Girls","Boys/Girls/All","81","1400","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Boys","Boys/Girls/All","68","1573","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","All","Boys/Girls/All","74","2973","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Girls","Boys/Girls/All","77","191","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Boys","Boys/Girls/All","59","208","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","All","Boys/Girls/All","68","399","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Girls","Boys/Girls/All","69","39","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Boys","Boys/Girls/All","52","50","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","All","Boys/Girls/All","60","89","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Girls","Boys/Girls/All","85","27","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Boys","Boys/Girls/All","72","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","All","Boys/Girls/All","78","59","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Girls","Boys/Girls/All","76","134","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Boys","Boys/Girls/All","62","137","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","All","Boys/Girls/All","69","271","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Girls","Boys/Girls/All","84","925","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Boys","Boys/Girls/All","72","1056","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","All","Boys/Girls/All","77","1981","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Girls","Boys/Girls/All","78","1970","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Boys","Boys/Girls/All","62","2178","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","All","Boys/Girls/All","70","4148","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Girls","Boys/Girls/All","69","81","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Boys","Boys/Girls/All","53","86","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","All","Boys/Girls/All","61","167","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Girls","Boys/Girls/All","69","26","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Boys","Boys/Girls/All","46","37","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","All","Boys/Girls/All","56","63","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Boys","Boys/Girls/All","?","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Girls","Boys/Girls/All","71","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","All","Boys/Girls/All","70","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Girls","Boys/Girls/All","84","63","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Boys","Boys/Girls/All","59","87","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","All","Boys/Girls/All","69","150","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Girls","Boys/Girls/All","79","1702","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","Boys","Boys/Girls/All","63","1885","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000036","ONS geography code","Wakefield","All","Boys/Girls/All","71","3587","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Girls","Boys/Girls/All","74","1924","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Boys","Boys/Girls/All","57","1946","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","All","Boys/Girls/All","66","3870","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Girls","Boys/Girls/All","74","419","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Boys","Boys/Girls/All","58","444","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","All","Boys/Girls/All","66","863","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Girls","Boys/Girls/All","77","87","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Boys","Boys/Girls/All","50","123","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","All","Boys/Girls/All","61","210","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Boys","Boys/Girls/All","?","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Girls","Boys/Girls/All","89","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","All","Boys/Girls/All","85","13","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Boys","Boys/Girls/All","55","136","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Girls","Boys/Girls/All","75","138","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","All","Boys/Girls/All","65","274","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Boys","Boys/Girls/All","58","1174","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","Girls","Boys/Girls/All","75","1189","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000030","ONS geography code","Walsall","All","Boys/Girls/All","67","2363","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Girls","Boys/Girls/All","80","1682","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Boys","Boys/Girls/All","71","1813","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","All","Boys/Girls/All","76","3495","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Girls","Boys/Girls/All","79","383","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Boys","Boys/Girls/All","69","418","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","All","Boys/Girls/All","74","801","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Girls","Boys/Girls/All","78","241","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Boys","Boys/Girls/All","64","272","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Black","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","All","Boys/Girls/All","71","513","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Girls","Boys/Girls/All","100","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Boys","Boys/Girls/All","56","9","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","All","Boys/Girls/All","78","18","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Girls","Boys/Girls/All","84","246","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Boys","Boys/Girls/All","77","266","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","All","Boys/Girls/All","80","512","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Girls","Boys/Girls/All","83","665","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","Boys","Boys/Girls/All","75","723","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","White","White/Black/Asian/Mixed/Chinese/All","E09000031","ONS geography code","Waltham Forest","All","Boys/Girls/All","78","1388","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Girls","Boys/Girls/All","82","1526","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","Boys","Boys/Girls/All","70","1536","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2019","Year","All","White/Black/Asian/Mixed/Chinese/All","E09000032","ONS geography code","Wandsworth","All","Boys/Girls/All","76","3062","","Local Authority"
