"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Gender_type","Destination","Value","Value_type","Denominator","Numerator"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Education","96","% of cohort","13916","13341"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Education","90","% of cohort","3254","2943"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Education","89","% of cohort","24203","21595"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","4","% of cohort","1754","63"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","4","% of cohort","7007","284"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","3","% of cohort","2647","67"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","7781","188"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","8298","111"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","6","% of cohort","387364","22980"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","8","% of cohort","113","9"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","3","% of cohort","5028","130"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","0","% of cohort","2008","10"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","20097","234"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","7070","140"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","8198","137"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","4","% of cohort","5657","200"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","17078","192"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","7999","72"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","3","% of cohort","1075","36"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","13916","131"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","3254","62"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","2","% of cohort","24203","398"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","1754","37"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","7007","244"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","2647","47"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","7781","156"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","8298","62"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","4","% of cohort","387364","13678"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","11","% of cohort","113","12"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","5028","99"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","0","% of cohort","2008","9"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","20097","246"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","7070","133"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","8198","79"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","4","% of cohort","5657","199"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","17078","119"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","7999","90"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","7","% of cohort","1075","79"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","13916","98"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","3254","47"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","24203","461"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","1754","84"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","7007","584"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","2647","135"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","7781","415"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","8298","236"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","387364","20226"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","20","% of cohort","113","23"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","5028","249"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","1","% of cohort","2008","12"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","20097","893"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","7070","418"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","8198","287"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","5657","428"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","17078","549"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","7999","333"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","24","% of cohort","1075","262"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","2","% of cohort","13916","233"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","3254","154"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","24203","1111"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","1754","22"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","7007","69"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","2647","35"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","7781","105"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","8298","121"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","387364","2134"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","6","% of cohort","113","7"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","5028","42"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","2008","16"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","20097","245"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","7070","88"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","8198","77"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","5657","111"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","17078","267"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","7999","199"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","9","% of cohort","1075","100"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","13916","113"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","3254","48"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","3","% of cohort","24203","638"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","2008","16"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","7999","199"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","1","% of cohort","2008","12"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","7999","333"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","50509","556"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","27402","403"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","2","% of cohort","5657","111"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","22463","251"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","414509","2901"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","96","% of cohort","50509","48304"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","27402","25878"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","90","% of cohort","5657","5118"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","93","% of cohort","22463","20829"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","414509","389902"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","99","% of cohort","2008","1980"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education or employment","93","% of cohort","7999","7467"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","93","% of cohort","50509","47206"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","92","% of cohort","27402","25185"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","83","% of cohort","5657","4719"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","87","% of cohort","22463","19614"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","85","% of cohort","414509","352149"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","98","% of cohort","2008","1961"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Education","91","% of cohort","7999","7305"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","50509","613"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","27402","394"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","4","% of cohort","5657","200"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","3","% of cohort","22463","669"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","6","% of cohort","414509","23486"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","0","% of cohort","2008","10"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Apprenticeships","1","% of cohort","7999","72"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","50509","485"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","27402","299"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","4","% of cohort","5657","199"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","2","% of cohort","22463","546"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","414509","14267"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","0","% of cohort","2008","9"
"Pupil destination after key stage 4 study (Percentage %)","Other","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","Employment","1","% of cohort","7999","90"
"Pupil destination after key stage 4 study (Percentage %)","Asian","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","3","% of cohort","50509","1649"
"Pupil destination after key stage 4 study (Percentage %)","Black","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","4","% of cohort","27402","1121"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","8","% of cohort","5657","428"
"Pupil destination after key stage 4 study (Percentage %)","Mixed","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","6","% of cohort","22463","1383"
"Pupil destination after key stage 4 study (Percentage %)","White","White/Mixed/Asian/Black/Chinese/Other/Unclassified","2016/17","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","414509","21706"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2017/18","Academic year","England","Country","E92000001","All","All","Unknown","1","% of cohort","517634","4532"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","517634","25507"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2017/18","Academic year","England","Country","E92000001","All","All","Employment","3","% of cohort","517634","16365"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2017/18","Academic year","England","Country","E92000001","All","All","Apprenticeships","4","% of cohort","517634","22488"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2017/18","Academic year","England","Country","E92000001","All","All","Education","87","% of cohort","517634","448742"
"Pupil destination after key stage 4 study (Percentage %)","All","All","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","517634","487595"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","92","% of cohort","25111","23157"
"Pupil destination after key stage 4 study (Percentage %)","Any other mixed background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","8421","7913"
"Pupil destination after key stage 4 study (Percentage %)","Black - African","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","96","% of cohort","17185","16474"
"Pupil destination after key stage 4 study (Percentage %)","White - Irish","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","1646","1546"
"Pupil destination after key stage 4 study (Percentage %)","White and Black Caribbean","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","91","% of cohort","6863","6223"
"Pupil destination after key stage 4 study (Percentage %)","Pakistani","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","20958","19744"
"Pupil destination after key stage 4 study (Percentage %)","Unclassified","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","91","% of cohort","6657","6041"
"Pupil destination after key stage 4 study (Percentage %)","White and Asian","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","5047","4763"
"Pupil destination after key stage 4 study (Percentage %)","Bangladeshi","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","96","% of cohort","8767","8443"
"Pupil destination after key stage 4 study (Percentage %)","Chinese","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","98","% of cohort","2053","2008"
"Pupil destination after key stage 4 study (Percentage %)","Traveller of Irish heritage","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","72","% of cohort","104","75"
"Pupil destination after key stage 4 study (Percentage %)","Indian","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","97","% of cohort","13843","13492"
"Pupil destination after key stage 4 study (Percentage %)","Other","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","93","% of cohort","8304","7739"
"Pupil destination after key stage 4 study (Percentage %)","White - British","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","94","% of cohort","370294","349175"
"Pupil destination after key stage 4 study (Percentage %)","White and Black African","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","93","% of cohort","2672","2478"
"Pupil destination after key stage 4 study (Percentage %)","Any other Asian background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","96","% of cohort","8478","8151"
"Pupil destination after key stage 4 study (Percentage %)","Gypsy / Roma","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","67","% of cohort","1030","686"
"Pupil destination after key stage 4 study (Percentage %)","Black Caribbean","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","93","% of cohort","6926","6430"
"Pupil destination after key stage 4 study (Percentage %)","Any other Black background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","Education or employment","93","% of cohort","3275","3057"
"Pupil destination after key stage 4 study (Percentage %)","Any other White background","Ethnicities used in National Pupil Database (19)","2017/18","Academic year","England","Country","E92000001","All","All","No sustained education/employment","5","% of cohort","25111","1203"
