"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Geography_name","Gender","Gender_type","Value","Denominator","Value Note","Geography name"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000054","ONS geography code","Wiltshire","Male","Male/Female/All","66","29","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000054","ONS geography code","Wiltshire","Male","Male/Female/All","x","4","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000054","ONS geography code","Wiltshire","Male","Male/Female/All","58","113","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000054","ONS geography code","Wiltshire","Male","Male/Female/All","64","2506","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000054","ONS geography code","Wiltshire","Male","Male/Female/All","63","2794","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000055","ONS geography code","Bedford","Male","Male/Female/All","58","163","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000055","ONS geography code","Bedford","Male","Male/Female/All","51","51","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000055","ONS geography code","Bedford","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000055","ONS geography code","Bedford","Male","Male/Female/All","56","123","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000055","ONS geography code","Bedford","Male","Male/Female/All","66","773","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000055","ONS geography code","Bedford","Male","Male/Female/All","62","1165","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000056","ONS geography code","Central Bedfordshire","Male","Male/Female/All","69","70","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000056","ONS geography code","Central Bedfordshire","Male","Male/Female/All","51","39","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000056","ONS geography code","Central Bedfordshire","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000056","ONS geography code","Central Bedfordshire","Male","Male/Female/All","66","112","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000056","ONS geography code","Central Bedfordshire","Male","Male/Female/All","66","1598","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000056","ONS geography code","Central Bedfordshire","Male","Male/Female/All","65","1848","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E06000057","ONS geography code","Northumberland","Male","Male/Female/All","60","20","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E06000057","ONS geography code","Northumberland","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E06000057","ONS geography code","Northumberland","Male","Male/Female/All","57","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E06000057","ONS geography code","Northumberland","Male","Male/Female/All","80","25","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E06000057","ONS geography code","Northumberland","Male","Male/Female/All","66","1632","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E06000057","ONS geography code","Northumberland","Male","Male/Female/All","67","1702","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Male","Male/Female/All","60","471","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Male","Male/Female/All","42","125","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Male","Male/Female/All","60","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Male","Male/Female/All","52","111","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Male","Male/Female/All","59","1207","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000001","ONS geography code","Bolton","Male","Male/Female/All","57","2010","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000002","ONS geography code","Bury","Male","Male/Female/All","58","175","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000002","ONS geography code","Bury","Male","Male/Female/All","42","24","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000002","ONS geography code","Bury","Male","Male/Female/All","100","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000002","ONS geography code","Bury","Male","Male/Female/All","72","53","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000002","ONS geography code","Bury","Male","Male/Female/All","66","928","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000002","ONS geography code","Bury","Male","Male/Female/All","64","1234","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000003","ONS geography code","Manchester","Male","Male/Female/All","54","785","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000003","ONS geography code","Manchester","Male","Male/Female/All","60","561","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000003","ONS geography code","Manchester","Male","Male/Female/All","59","59","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000003","ONS geography code","Manchester","Male","Male/Female/All","58","356","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000003","ONS geography code","Manchester","Male","Male/Female/All","61","1512","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000003","ONS geography code","Manchester","Male","Male/Female/All","57","3678","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000004","ONS geography code","Oldham","Male","Male/Female/All","44","573","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000004","ONS geography code","Oldham","Male","Male/Female/All","59","56","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000004","ONS geography code","Oldham","Male","Male/Female/All","45","11","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000004","ONS geography code","Oldham","Male","Male/Female/All","48","95","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000004","ONS geography code","Oldham","Male","Male/Female/All","62","1027","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000004","ONS geography code","Oldham","Male","Male/Female/All","54","1822","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000005","ONS geography code","Rochdale","Male","Male/Female/All","52","364","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000005","ONS geography code","Rochdale","Male","Male/Female/All","54","56","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000005","ONS geography code","Rochdale","Male","Male/Female/All","x","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000005","ONS geography code","Rochdale","Male","Male/Female/All","61","77","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000005","ONS geography code","Rochdale","Male","Male/Female/All","59","1010","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000005","ONS geography code","Rochdale","Male","Male/Female/All","57","1544","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000006","ONS geography code","Salford","Male","Male/Female/All","53","53","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000006","ONS geography code","Salford","Male","Male/Female/All","62","117","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000006","ONS geography code","Salford","Male","Male/Female/All","x","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000006","ONS geography code","Salford","Male","Male/Female/All","63","139","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000006","ONS geography code","Salford","Male","Male/Female/All","61","1244","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000006","ONS geography code","Salford","Male","Male/Female/All","58","1720","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000007","ONS geography code","Stockport","Male","Male/Female/All","46","122","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000007","ONS geography code","Stockport","Male","Male/Female/All","47","17","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000007","ONS geography code","Stockport","Male","Male/Female/All","x","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000007","ONS geography code","Stockport","Male","Male/Female/All","64","105","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000007","ONS geography code","Stockport","Male","Male/Female/All","64","1527","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000007","ONS geography code","Stockport","Male","Male/Female/All","62","1859","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000008","ONS geography code","Tameside","Male","Male/Female/All","56","142","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000008","ONS geography code","Tameside","Male","Male/Female/All","43","30","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000008","ONS geography code","Tameside","Male","Male/Female/All","x","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000008","ONS geography code","Tameside","Male","Male/Female/All","60","81","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000008","ONS geography code","Tameside","Male","Male/Female/All","56","1244","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000008","ONS geography code","Tameside","Male","Male/Female/All","56","1534","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Male","Male/Female/All","64","197","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Male","Male/Female/All","53","43","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Male","Male/Female/All","x","37","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Male","Male/Female/All","64","132","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Male","Male/Female/All","70","1048","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000009","ONS geography code","Trafford","Male","Male/Female/All","67","1530","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000010","ONS geography code","Wigan","Male","Male/Female/All","47","19","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000010","ONS geography code","Wigan","Male","Male/Female/All","43","21","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000010","ONS geography code","Wigan","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000010","ONS geography code","Wigan","Male","Male/Female/All","60","48","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000010","ONS geography code","Wigan","Male","Male/Female/All","58","1737","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000010","ONS geography code","Wigan","Male","Male/Female/All","57","1878","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000011","ONS geography code","Knowsley","Male","Male/Female/All","x","14","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000011","ONS geography code","Knowsley","Male","Male/Female/All","100","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000011","ONS geography code","Knowsley","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000011","ONS geography code","Knowsley","Male","Male/Female/All","63","16","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000011","ONS geography code","Knowsley","Male","Male/Female/All","62","876","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000011","ONS geography code","Knowsley","Male","Male/Female/All","61","942","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000012","ONS geography code","Liverpool","Male","Male/Female/All","51","106","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000012","ONS geography code","Liverpool","Male","Male/Female/All","54","141","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000012","ONS geography code","Liverpool","Male","Male/Female/All","50","38","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000012","ONS geography code","Liverpool","Male","Male/Female/All","61","147","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000012","ONS geography code","Liverpool","Male","Male/Female/All","59","2120","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000012","ONS geography code","Liverpool","Male","Male/Female/All","57","2691","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000013","ONS geography code","St. Helens","Male","Male/Female/All","75","12","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000013","ONS geography code","St. Helens","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000013","ONS geography code","St. Helens","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000013","ONS geography code","St. Helens","Male","Male/Female/All","70","20","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000013","ONS geography code","St. Helens","Male","Male/Female/All","60","1034","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000013","ONS geography code","St. Helens","Male","Male/Female/All","60","1093","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000014","ONS geography code","Sefton","Male","Male/Female/All","x","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000014","ONS geography code","Sefton","Male","Male/Female/All","x","6","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000014","ONS geography code","Sefton","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000014","ONS geography code","Sefton","Male","Male/Female/All","54","48","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000014","ONS geography code","Sefton","Male","Male/Female/All","64","1456","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000014","ONS geography code","Sefton","Male","Male/Female/All","63","1546","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000015","ONS geography code","Wirral","Male","Male/Female/All","55","33","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000015","ONS geography code","Wirral","Male","Male/Female/All","x","3","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000015","ONS geography code","Wirral","Male","Male/Female/All","x","5","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000015","ONS geography code","Wirral","Male","Male/Female/All","54","50","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000015","ONS geography code","Wirral","Male","Male/Female/All","60","1743","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000015","ONS geography code","Wirral","Male","Male/Female/All","60","1884","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000016","ONS geography code","Barnsley","Male","Male/Female/All","x","10","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000016","ONS geography code","Barnsley","Male","Male/Female/All","x","7","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000016","ONS geography code","Barnsley","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000016","ONS geography code","Barnsley","Male","Male/Female/All","48","40","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000016","ONS geography code","Barnsley","Male","Male/Female/All","62","1388","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000016","ONS geography code","Barnsley","Male","Male/Female/All","62","1473","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000017","ONS geography code","Doncaster","Male","Male/Female/All","65","54","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000017","ONS geography code","Doncaster","Male","Male/Female/All","63","16","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000017","ONS geography code","Doncaster","Male","Male/Female/All","x","22","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000017","ONS geography code","Doncaster","Male","Male/Female/All","70","73","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000017","ONS geography code","Doncaster","Male","Male/Female/All","61","1715","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000017","ONS geography code","Doncaster","Male","Male/Female/All","61","1920","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000018","ONS geography code","Rotherham","Male","Male/Female/All","65","136","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000018","ONS geography code","Rotherham","Male","Male/Female/All","50","24","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000018","ONS geography code","Rotherham","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000018","ONS geography code","Rotherham","Male","Male/Female/All","63","48","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000018","ONS geography code","Rotherham","Male","Male/Female/All","65","1371","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000018","ONS geography code","Rotherham","Male","Male/Female/All","64","1610","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000019","ONS geography code","Sheffield","Male","Male/Female/All","60","384","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000019","ONS geography code","Sheffield","Male","Male/Female/All","67","177","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000019","ONS geography code","Sheffield","Male","Male/Female/All","x","17","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000019","ONS geography code","Sheffield","Male","Male/Female/All","60","290","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000019","ONS geography code","Sheffield","Male","Male/Female/All","65","2218","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000019","ONS geography code","Sheffield","Male","Male/Female/All","63","3252","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000021","ONS geography code","Newcastle upon Tyne","Male","Male/Female/All","62","221","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000021","ONS geography code","Newcastle upon Tyne","Male","Male/Female/All","48","79","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000021","ONS geography code","Newcastle upon Tyne","Male","Male/Female/All","x","21","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000021","ONS geography code","Newcastle upon Tyne","Male","Male/Female/All","63","65","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000021","ONS geography code","Newcastle upon Tyne","Male","Male/Female/All","66","1165","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","All","White/Black/Asian/Mixed/Chinese/All","E08000021","ONS geography code","Newcastle upon Tyne","Male","Male/Female/All","64","1641","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Asian","White/Black/Asian/Mixed/Chinese/All","E08000022","ONS geography code","North Tyneside","Male","Male/Female/All","58","31","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Black","White/Black/Asian/Mixed/Chinese/All","E08000022","ONS geography code","North Tyneside","Male","Male/Female/All","x","x","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Chinese","White/Black/Asian/Mixed/Chinese/All","E08000022","ONS geography code","North Tyneside","Male","Male/Female/All","x","11","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","Mixed","White/Black/Asian/Mixed/Chinese/All","E08000022","ONS geography code","North Tyneside","Male","Male/Female/All","59","32","","Local Authority"
"Percentage achieving at least the expected standard in all ELGs","2018","Year","White","White/Black/Asian/Mixed/Chinese/All","E08000022","ONS geography code","North Tyneside","Male","Male/Female/All","65","1120","","Local Authority"
