"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","Income Quintile Distribution","Value"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","17"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","19"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","25"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","27"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","23"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","13"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","35"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","16"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","13"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","15"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","25"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","18"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","22"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","51"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","24"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","12"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","8"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","6"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","49"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","30"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","7"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","9"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","5"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","32"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","15"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","11"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","26"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","28"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","16"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","29"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","24"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","12"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","33"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income Before Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","15"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","18"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","17"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","27"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","18"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","18"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","38"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","16"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","14"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","13"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","38"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","23"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","13"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","13"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","14"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","25"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","18"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","17"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","19"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","50"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","28"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","10"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","6"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","6"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","49"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","33"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","5"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","7"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","5"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","39"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","15"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","6"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","24"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","39"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","16"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","16"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other Asian","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","13"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","35"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","23"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","17"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","10"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","41"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","14"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","14"
"Quintile distribution of income After Housing Costs","2009/10; 2010/11; 2011/12","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","12"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+3","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+4","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+5","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+6","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White","ONS 5+7","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+8","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+9","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+10","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+11","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","21"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White British","ONS 5+12","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+13","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+14","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+15","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","20"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+16","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","19"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","White Other","ONS 5+17","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","25"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+18","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","25"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+19","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","22"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+20","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","19"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+21","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Mixed","ONS 5+22","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","16"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+23","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","35"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+24","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","21"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+25","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","15"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+26","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","13"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Asian","ONS 5+27","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","15"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+28","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","26"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+29","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+30","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+31","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","16"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Indian","ONS 5+32","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","21"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+33","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","49"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+34","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","25"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+35","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","12"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+36","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","8"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Pakistani","ONS 5+37","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","6"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+38","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","57"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+39","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","26"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+40","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","7"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+41","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","7"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Bangladeshi","ONS 5+42","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","4"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+43","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","25"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+44","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","16"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+45","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","14"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+46","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","15"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Chinese","ONS 5+47","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","30"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other Asian","ONS 5+48","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","27"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other Asian","ONS 5+49","United Kingdom","ONS geography code","Percentage of individuals in second income quintile","19"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other Asian","ONS 5+50","United Kingdom","ONS geography code","Percentage of individuals in third income quintile","17"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other Asian","ONS 5+51","United Kingdom","ONS geography code","Percentage of individuals in fourth income quintile","18"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Other Asian","ONS 5+52","United Kingdom","ONS geography code","Percentage of individuals in top income quintile","19"
"Quintile distribution of income Before Housing Costs","2008/09; 2009/10; 2010/11","3-Year average","Black ","ONS 5+53","United Kingdom","ONS geography code","Percentage of individuals in bottom income quintile","33"
