"Measure","Academic_Year","Time","Time_type","Ethnicity","Ethnicity_type","Geography","Geography_type","ONS geography code","Gender","FSM","SEN","Admission_Basis","Type_of_school","Religious_character","Value","Denominator","Lower confidence interval","Upper confidence interval","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","-0.31","168349","-0.31","-0.3","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","0.27","7189","0.24","0.3","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","-0.77","36181","-0.78","-0.76","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","-0.23","158613","-0.24","-0.23","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","-0.61","25307","-0.62","-0.59","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-1.15","10874","-1.17","-1.13","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Boys","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.98","22106","-1","-0.97","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.31","8533","0.29","0.34","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.26","9481","0.24","0.29","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.19","948","-0.27","-0.11","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Gypsy/Roma","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.88","188","-1.07","-0.7","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Gypsy/Roma","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.07","334","-1.21","-0.94","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Gypsy/Roma","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.31","146","-1.52","-1.11","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish Traveller","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.09","21","-1.63","-0.55","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish Traveller","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.45","49","-1.8","-1.1","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish Traveller","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.72","28","-2.19","-1.25","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - British","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.28","163292","-0.29","-0.27","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - British","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.36","184192","-0.37","-0.36","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - British","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.02","20900","-1.03","-1","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.07","667","-0.03","0.17","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.07","751","-0.16","0.02","","","",""
"Average Progress 8","2017/18","2018","Academic Year","White - Irish","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Boys","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-1.15","84","-1.42","-0.88","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.29","211850","0.28","0.29","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","Academies and free schools","All Pupils","0.26","168391","0.25","0.26","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","All Pupils","0.23","240559","0.23","0.24","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Church of England","0.3","13669","0.28","0.32","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Hindu","0.7","44","0.33","1.08","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Jewish","1.05","670","0.95","1.14","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Muslim","1.3","599","1.2","1.4","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","No religious character","0.21","196566","0.21","0.22","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Other Christian Faith","0.31","4223","0.27","0.34","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Roman Catholic","0.34","24150","0.32","0.35","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Sikh","0.84","161","0.65","1.04","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.22","243142","0.21","0.22","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in highly selective areas","All state-funded mainstream schools","All Pupils","0.08","15669","0.06","0.1","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","0.23","213785","0.22","0.23","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","0.71","10628","0.69","0.73","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","-0.39","25360","-0.4","-0.37","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","0.29","217294","0.28","0.29","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","-0.23","20441","-0.25","-0.22","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-1.03","4919","-1.06","-0.99","","","",""
"Average Progress 8","2017/18","2018","Academic Year","All pupils","All pupils","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.28","31292","-0.29","-0.27","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.74","20732","0.72","0.75","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","Academies and free schools","All Pupils","0.75","16222","0.73","0.77","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Church of England","0.72","1059","0.65","0.8","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Hindu","0.75","40","0.36","1.14","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Jewish","0.87","20","0.32","1.42","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Muslim","1.29","527","1.18","1.4","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","No religious character","0.67","20766","0.65","0.69","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Other Christian Faith","0.82","323","0.68","0.96","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Roman Catholic","0.86","1688","0.8","0.92","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Sikh","0.82","132","0.6","1.04","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.68","24770","0.67","0.7","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in highly selective areas","All state-funded mainstream schools","All Pupils","0.66","910","0.58","0.75","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","0.68","21810","0.66","0.7","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","0.99","1835","0.93","1.05","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","-0.07","1992","-0.13","-0.02","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","0.75","22778","0.73","0.77","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","0.13","1549","0.07","0.2","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-0.8","443","-0.92","-0.68","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.41","4038","0.37","0.45","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.88","3142","0.84","0.93","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.85","3535","0.8","0.89","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Any other","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.56","393","0.44","0.69","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Bangladeshi","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.74","3330","0.7","0.78","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Bangladeshi","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.67","4457","0.64","0.71","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Bangladeshi","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.48","1127","0.41","0.56","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Indian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.96","5798","0.92","0.99","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Indian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.93","6276","0.9","0.96","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Indian","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.58","478","0.46","0.69","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Pakistani","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.53","8462","0.51","0.56","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Pakistani","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.49","10502","0.47","0.51","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Asian - Pakistani","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.3","2040","0.25","0.36","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.44","10084","0.41","0.46","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","Academies and free schools","All Pupils","0.44","7930","0.41","0.47","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Church of England","0.33","1250","0.26","0.4","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Hindu","-1.15","1","-3.63","1.32","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Jewish","0.62","13","-0.07","1.3","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Muslim","1.25","43","0.88","1.63","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","No religious character","0.38","8463","0.35","0.41","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Other Christian Faith","0.58","176","0.39","0.76","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Roman Catholic","0.51","2690","0.46","0.56","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Sikh","0.15","4","-1.09","1.39","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.39","12784","0.37","0.41","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in highly selective areas","All state-funded mainstream schools","All Pupils","0.48","528","0.37","0.58","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","0.39","11643","0.37","0.41","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","0.84","469","0.73","0.96","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","-0.25","1380","-0.32","-0.18","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","0.47","11404","0.44","0.49","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","-0.05","1122","-0.13","0.02","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-1.11","258","-1.26","-0.95","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.21","2700","0.16","0.26","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - Any other ","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.41","1200","0.34","0.49","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - Any other ","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.35","1513","0.29","0.42","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - Any other ","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.12","313","-0.02","0.26","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - African","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.61","6213","0.58","0.64","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - African","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.58","7838","0.55","0.6","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - African","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","0.44","1625","0.38","0.5","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - Caribbean","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.03","2671","-0.01","0.08","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - Caribbean","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.03","3433","-0.07","0.02","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Black - Caribbean","Ethnicities used by the National Pupil Database (19)","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","-0.24","762","-0.33","-0.15","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","1.19","745","1.1","1.28","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","Academies and free schools","All Pupils","1.2","601","1.1","1.31","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Church of England","1.24","59","0.92","1.56","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","No religious character","1.19","660","1.09","1.28","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Other Christian Faith","1.65","19","1.08","2.21","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Roman Catholic","1.11","61","0.79","1.43","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","1.18","804","1.09","1.27","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in highly selective areas","All state-funded mainstream schools","All Pupils","1.26","27","0.79","1.74","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Non-selective schools in other areas","All state-funded mainstream schools","All Pupils","1.19","606","1.09","1.3","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","Selective schools","All state-funded mainstream schools","All Pupils","1.19","166","1","1.38","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All SEN","All Pupils","All state-funded schools","All Pupils","0.61","31","0.16","1.05","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","No identified SEN","All Pupils","All state-funded schools","All Pupils","1.2","773","1.11","1.29","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN support","All Pupils","All state-funded schools","All Pupils","1.17","22","0.64","1.7","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","SEN with a statement or EHC plan","All Pupils","All state-funded schools","All Pupils","-0.78","9","-1.6","0.05","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Chinese","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","Pupils eligible for FSM","All Pupils","All Pupils","All state-funded schools","All Pupils","1.06","59","0.74","1.38","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All other pupils","All Pupils","All Pupils","All state-funded schools","All Pupils","0.31","9301","0.29","0.34","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","Academies and free schools","All Pupils","0.26","7892","0.23","0.29","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Church of England","0.18","689","0.08","0.27","","","",""
"Average Progress 8","2017/18","2018","Academic Year","Mixed","White/Asian/Black/Mixed/Chinese","England","Country","E92000001","Girls","All Pupils","All Pupils","All Pupils","All state-funded mainstream schools","Hindu","1.16","2","-0.59","2.91","","","",""
