"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","22","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","31","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","32","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","32","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2015/16; 2016/17; 2017/18","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","26","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","28","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","29","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","33","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2014/15; 2015/16; 2016/17","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","17","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","18","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","30","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2013/14; 2014/15; 2015/16","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","23","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","19","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","14","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","13","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","13","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","27","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","30","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2012/13; 2013/14; 2014/15","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","16","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","15","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","24","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","25","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Indian","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","22","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Pakistani","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Bangladeshi","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Chinese","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Asian Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","?","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Black ","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","20","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income Before Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","21","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","13","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
"Low income After Housing Costs","2011/12; 2012/13; 2013/14","3-Year average","White","ONS 5+2","United Kingdom","ONS geography code","In low income","Pensioners","13","N/A","N/A","All/Children/Working-Age Adults/Pensioners","Estimated as 3-year averages so denominators and numerators can not be supplied"
