"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Value","Value_type","Denominator","Numerator"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Bradford","Local authority","E08000032","Girls","45.2","%","1435","648"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Warrington","Local authority","E06000007","All","54.3","%","2418","1314"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Boys","52.7","%","237","125"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Girls","56.4","%","218","123"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Warrington","Local authority","E06000007","All","63.3","%","49","31"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Boys","57.1","%","7","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Girls","56.3","%","16","9"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Warrington","Local authority","E06000007","All","33.3","%","12","4"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Boys","100","%","3","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Girls","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Warrington","Local authority","E06000007","All","100","%","10","10"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Boys","54.2","%","59","32"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Girls","58.2","%","55","32"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Warrington","Local authority","E06000007","All","47.9","%","71","34"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Boys","49.3","%","1342","662"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Girls","58.4","%","1292","754"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Warrington","Local authority","E06000007","All","54.6","%","2218","1211"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Boys","48.1","%","1023","492"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Calderdale","Local authority","E08000033","Girls","58.7","%","987","579"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Warwickshire","Local authority","E10000031","All","55.6","%","5990","3333"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Boys","38.3","%","47","18"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Girls","71.4","%","42","30"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Warwickshire","Local authority","E10000031","All","76.4","%","318","243"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Boys","42.9","%","28","12"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Girls","50","%","18","9"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Warwickshire","Local authority","E10000031","All","56.6","%","76","43"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Boys","33.3","%","3","1"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Girls","66.7","%","3","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Warwickshire","Local authority","E10000031","All","86.7","%","15","13"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Boys","37","%","46","17"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Girls","44.4","%","45","20"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Warwickshire","Local authority","E10000031","All","55.5","%","247","137"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Boys","41.3","%","1534","633"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Girls","50.4","%","1521","766"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Warwickshire","Local authority","E10000031","All","54.5","%","5238","2855"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Boys","41.6","%","1383","576"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Doncaster","Local authority","E08000017","Girls","50","%","1390","695"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","West Berkshire","Local authority","E06000037","All","53.1","%","1856","986"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Boys","40","%","5","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Girls","100","%","7","7"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","West Berkshire","Local authority","E06000037","All","56.8","%","44","25"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Boys","75","%","4","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Girls","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","West Berkshire","Local authority","E06000037","All","33.3","%","30","10"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Boys","45.9","%","37","17"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Girls","46.2","%","39","18"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","West Berkshire","Local authority","E06000037","All","88.9","%","9","8"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Boys","46.7","%","1609","751"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Girls","54.4","%","1618","880"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","West Berkshire","Local authority","E06000037","All","46.1","%","89","41"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Boys","47","%","1539","724"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","East Riding of Yorkshire","Local authority","E06000011","Girls","54.4","%","1547","841"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","West Berkshire","Local authority","E06000037","All","53.9","%","1638","883"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Boys","61.5","%","13","8"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Girls","66.7","%","12","8"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","West Midlands","Region","E12000005","All","46.7","%","64062","29946"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Boys","33.3","%","15","5"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Girls","44.8","%","29","13"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","West Midlands","Region","E12000005","All","52.2","%","10857","5667"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Girls","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","West Midlands","Region","E12000005","All","39.1","%","3750","1467"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Boys","50","%","46","23"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Girls","66.7","%","30","20"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","West Midlands","Region","E12000005","All","75.9","%","170","129"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Boys","37.7","%","1434","540"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Girls","42.6","%","1247","531"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","West Midlands","Region","E12000005","All","43.6","%","3461","1510"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Boys","38.8","%","1252","486"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Kingston upon Hull, City of","Local authority","E06000010","Girls","44.3","%","1037","459"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","West Midlands","Region","E12000005","All","46.4","%","43800","20316"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Boys","45","%","684","308"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Girls","54.9","%","659","362"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","West Sussex","Local authority","E10000032","All","49.5","%","8199","4062"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Boys","25","%","44","11"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Girls","32.5","%","40","13"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","West Sussex","Local authority","E10000032","All","61.3","%","357","219"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Boys","100","%","2","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Girls","75","%","4","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","West Sussex","Local authority","E10000032","All","36.2","%","127","46"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Boys","37.5","%","144","54"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Girls","48.9","%","141","69"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","West Sussex","Local authority","E10000032","All","78.9","%","19","15"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Boys","43.4","%","2565","1113"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Girls","53.1","%","2398","1274"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","West Sussex","Local authority","E10000032","All","50.6","%","352","178"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Boys","43.7","%","1647","720"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Kirklees","Local authority","E08000034","Girls","53.7","%","1510","811"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","West Sussex","Local authority","E10000032","All","49.1","%","7194","3530"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Boys","44.7","%","553","247"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Girls","50.8","%","449","228"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Westminster","Local authority","E09000033","All","63.1","%","1721","1086"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Boys","34.8","%","290","101"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Girls","40.4","%","317","128"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Westminster","Local authority","E09000033","All","72.4","%","217","157"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Boys","84.6","%","13","11"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Girls","66.7","%","18","12"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Westminster","Local authority","E09000033","All","55.4","%","392","217"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Boys","36.9","%","236","87"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Girls","46.5","%","217","101"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Westminster","Local authority","E09000033","All","78.9","%","19","15"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Boys","43.7","%","4255","1861"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Girls","49.8","%","3964","1975"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Westminster","Local authority","E09000033","All","67.5","%","200","135"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Boys","46.1","%","2956","1363"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Leeds","Local authority","E08000035","Girls","52.6","%","2761","1453"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Westminster","Local authority","E09000033","All","70","%","404","283"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Boys","60","%","5","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Girls","25","%","8","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Wigan","Local authority","E08000010","All","48","%","3482","1671"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Boys","0","%","3","0"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Girls","66.7","%","3","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Wigan","Local authority","E08000010","All","46.2","%","39","18"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Boys","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Wigan","Local authority","E08000010","All","45.5","%","33","15"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Boys","35.3","%","17","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Girls","50","%","12","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Wigan","Local authority","E08000010","All","60","%","5","3"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Boys","36.2","%","892","323"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Girls","40.9","%","850","348"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Wigan","Local authority","E08000010","All","52.2","%","69","36"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Boys","41.7","%","712","297"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","North East Lincolnshire","Local authority","E06000012","Girls","48.8","%","645","315"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Wigan","Local authority","E08000010","All","48","%","3296","1583"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Boys","56.4","%","39","22"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Girls","57.9","%","38","22"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Wiltshire","Local authority","E06000054","All","50.8","%","4921","2498"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Boys","66.7","%","3","2"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Girls","0","%","2","0"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","Wiltshire","Local authority","E06000054","All","67.9","%","81","55"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Boys","!","%","1","!"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Girls","50","%","2","1"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Black","ONS 2011 5+1","2019-2020","Academic year","Wiltshire","Local authority","E06000054","All","30","%","60","18"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Boys","41.7","%","12","5"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Girls","46.2","%","13","6"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Chinese","ONS 2011 5+1","2019-2020","Academic year","Wiltshire","Local authority","E06000054","All","75","%","12","9"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Boys","42.1","%","971","409"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Girls","55.3","%","954","528"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Mixed","ONS 2011 5+1","2019-2020","Academic year","Wiltshire","Local authority","E06000054","All","51.2","%","170","87"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Boys","41.1","%","869","357"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","North Lincolnshire","Local authority","E06000013","Girls","55.6","%","849","472"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","White","ONS 2011 5+1","2019-2020","Academic year","Wiltshire","Local authority","E06000054","All","51.1","%","4437","2266"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","North Yorkshire","Local authority","E10000023","Boys","61.2","%","85","52"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","Asian","ONS 2011 5+1","2019-2020","Academic year","North Yorkshire","Local authority","E10000023","Girls","74.2","%","62","46"
"Percentage achieving 9-5 in English & mathematics for children aged 14 to 16 (key stage 4)","All","ONS 2011 5+1","2019-2020","Academic year","Windsor and Maidenhead","Local authority","E06000040","All","54.3","%","1585","861"
