"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","Non-disabled","63","7.7","85600","135800","373"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","All","66.2","10.2","47500","71800","208"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","Non-disabled","66.6","10.7","43700","65700","188"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","All","62.7","10.5","47600","76100","202"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","Non-disabled","59.6","11.2","41800","70200","185"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","All","26.3","3.4","134400","511900","1596"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","Disabled","45.8","9.7","35600","77700","251"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","Non-disabled","22.8","3.6","98200","430600","1336"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","All","38.6","5.2","100800","261000","851"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","Disabled","50.9","13.7","19400","38100","127"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","Non-disabled","36.6","5.6","81000","221100","720"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","All","13.4","3.9","33500","250900","745"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","Disabled","40.8","13.7","16200","39600","124"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","Non-disabled","8.2","3.4","17200","209500","616"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","All","32","6.4","46000","144000","515"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","Disabled","57.4","11.9","27400","47800","166"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","Non-disabled","18.7","6.5","17800","95100","344"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","All","41.5","9.4","30000","72400","262"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","Non-disabled","28.3","10.8","13300","46900","167"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","All","22.3","8.1","16000","71600","253"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","Non-disabled","9.3","6.8","4500","48100","177"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","All","34.3","2.9","275600","803800","2521"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","Disabled","52.7","7.3","72400","137400","453"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","Non-disabled","30.5","3.1","201500","661500","2053"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","All","44","4.2","178400","405200","1321"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","Disabled","57","9.9","39300","69000","238"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","Non-disabled","41.4","4.7","138000","333700","1075"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","All","24.4","3.8","97200","398600","1200"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","Disabled","48.4","10.6","33100","68400","215"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","Non-disabled","19.4","3.9","63500","327800","978"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","All","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","All","19.8","10.1","9800","49300","148"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","Non-disabled","17.3","10.2","7500","43700","132"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","All","34.5","4.9","129100","373900","902"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Disabled","52.5","11.1","37600","71600","193"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Non-disabled","30.2","5.4","90200","299200","701"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","All","48.9","14.2","9600","19600","119"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","All","39","9.9","24100","61800","233"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","Non-disabled","33.3","10.8","16200","48500","184"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","All","45.5","13.6","13600","30000","128"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","Non-disabled","37.8","14.1","9600","25400","113"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","All","25.7","7.9","22700","88300","294"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","Non-disabled","25.5","8.5","20000","78500","253"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","All","35.3","12.5","11200","31700","141"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","Non-disabled","33.8","13.3","9400","27800","122"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","All","34.4","13.8","5600","16200","114"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","All","34.8","10.3","18800","54100","204"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","Non-disabled","32","11.2","14200","44300","166"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","All","40","12.8","18800","47000","140"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","36.2","14.1","13700","37800","112"
"Inactive","Percentage of individuals inactive","Other","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","All","64.5","7","106100","164500","443"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","Non-disabled","63.9","7.3","98700","154300","419"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","All","65.9","9.7","53700","81500","228"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","Non-disabled","65.7","10","50900","77500","216"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","All","63.1","10.2","52400","83000","215"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","Non-disabled","62.1","10.5","47700","76800","203"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","All","22","3.2","107100","487400","1573"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","Disabled","37.9","11.7","18100","47800","165"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","Non-disabled","20.3","3.3","88900","437300","1398"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","All","29.9","4.6","83900","280700","965"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","Disabled","42.4","14.7","12400","29400","108"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","Non-disabled","28.6","4.8","71500","249700","851"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","All","11.2","4","23100","206700","608"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","Non-disabled","9.3","3.8","17500","187600","547"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","All","29.4","5.8","44600","151400","583"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","Disabled","52.2","12.6","20900","40000","151"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","Non-disabled","21.1","6.1","23300","110500","426"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","All","37","8.4","30200","81600","318"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","Non-disabled","28.4","9.2","16700","58600","230"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","All","20.6","7.7","14300","69700","265"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","Non-disabled","12.8","7.4","6700","51900","196"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","All","All","32.1","2.8","257700","803300","2599"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","All","Disabled","47.3","8.4","45500","96200","336"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","All","Non-disabled","30","3","210900","702000","2243"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","All","37.8","3.9","167800","443900","1511"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","Disabled","50.5","10.8","28100","55600","205"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","Non-disabled","36","4.1","139100","385800","1297"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","All","25","4.1","89900","359400","1088"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","Disabled","42.8","13.4","17400","40600","131"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","Non-disabled","22.7","4.2","71800","316200","946"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","All","43.8","13.6","20000","45600","128"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","Non-disabled","37.2","14.1","14600","39200","113"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","All","23.4","9.6","13300","56700","185"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","Non-disabled","22.5","10.2","11800","52200","161"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","London","All","16-64","All","All","29.6","5.1","96500","326200","773"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","London","All","16-64","All","Disabled","47.5","14","22000","46300","122"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","London","All","16-64","All","Non-disabled","26.5","5.4","73500","277400","646"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","All","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","All","46.2","9.8","29700","64300","250"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","Non-disabled","48","10.5","27200","56800","216"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","All","42","12.9","13400","31900","140"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","Non-disabled","41.3","13.5","12300","29600","128"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","All","28","6.9","32700","116900","410"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","Non-disabled","27.2","7.2","28900","106100","366"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","All","28.9","10.7","11100","38300","173"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","Non-disabled","28.2","11.3","9700","34300","153"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","All","37.2","11.6","8300","22300","166"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","Non-disabled","35.1","12.2","6800","19400","146"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","All","35.4","11.7","17300","48800","161"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","Non-disabled","34.1","12.6","14600","42800","135"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","All","28.3","12.6","10600","37400","122"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","23.8","13.1","7400","31100","101"
"Inactive","Percentage of individuals inactive","Other Asian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other than White","White and other","Jan18-Dec18","year","All","16-24","16-64","All","All","55.5","2.6","698000","1258300","3640"
"Inactive","Percentage of individuals inactive","Other than White","White and other","Jan18-Dec18","year","All","16-24","16-64","All","Disabled","61.1","8.6","65700","107600","305"
"Inactive","Percentage of individuals inactive","Other than White","White and other","Jan18-Dec18","year","All","16-24","16-64","All","Non-disabled","54.9","2.7","628000","1144100","3317"
"Inactive","Percentage of individuals inactive","Other than White","White and other","Jan18-Dec18","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Inactive","Percentage of individuals inactive","Other than White","White and other","Jan18-Dec18","year","All","16-24","16-64","Female","All","57.2","3.6","357700","625100","1843"
"Inactive","Percentage of individuals inactive","Other than White","White and other","Jan18-Dec18","year","All","16-24","16-64","Female","Disabled","56.9","12","32300","56700","163"
