"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Non-disabled","70.7","3.9","396900","561100","1314"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","All","57.5","15.2","8100","14100","101"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","All","67.8","7.1","67500","99600","413"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","Non-disabled","69","7.7","59000","85500","349"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","All","55.5","13.5","19500","35100","130"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","Non-disabled","59.7","14.2","17700","29700","115"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","All","71.5","7","78900","110400","399"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","Non-disabled","72.9","7.4","69300","95000","343"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","All","72","11.1","29000","40300","157"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","Non-disabled","72.7","12","25100","34500","131"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","All","55.7","13.6","10500","18900","128"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","All","64.4","6.2","120200","186800","569"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","Non-disabled","67.2","6.6","109500","163000","488"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","All","69.9","11.4","33400","47800","156"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","76","11.8","28600","37600","126"
"Employed","Percentage of individuals employed","Black","ONS 2011 5+1","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","All","42.7","6.9","67200","157400","500"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","Non-disabled","42.7","7.1","63400","148400","470"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","All","41","10","31100","75900","233"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","Non-disabled","40.2","10.4","27900","69400","213"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","All","44.3","9.4","36100","81600","267"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","Non-disabled","45","9.6","35500","79000","257"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","All","83.8","2.3","621800","741700","2560"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","Disabled","68.8","8.7","53000","77100","272"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","Non-disabled","85.6","2.3","565500","660700","2270"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","All","74.8","3.7","267300","357500","1335"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","Disabled","65.6","11.4","28900","44000","167"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","Non-disabled","76","3.9","237000","311700","1159"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","All","92.3","2.4","354500","384300","1225"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","Disabled","73","13.4","24200","33100","105"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","Non-disabled","94.1","2.2","328500","349000","1111"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","All","73.1","4.6","167100","228700","874"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","Disabled","47.4","9.8","31400","66200","248"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","Non-disabled","84.2","4.5","135500","160900","619"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","All","67.3","6.8","81500","121200","462"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","Disabled","43.9","12.8","16400","37300","144"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","Non-disabled","78","7.2","64900","83200","314"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","All","79.6","6.1","85600","107500","412"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","Disabled","52","15.2","15000","28800","104"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","Non-disabled","90.8","5.1","70600","77700","305"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","All","All","75.9","2.1","856200","1127900","3934"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","All","Disabled","58.2","6.5","87900","151100","546"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","All","Non-disabled","78.8","2.2","764400","970000","3359"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","All","68.5","3.2","379900","554500","2030"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","Disabled","55.4","8.5","48100","86800","328"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","Non-disabled","71","3.4","329800","464300","1686"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","All","83.1","2.7","476300","573400","1904"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","Disabled","61.9","10.2","39800","64300","218"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","Non-disabled","85.9","2.6","434600","505700","1673"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","All","72.3","6.6","91800","126900","443"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","Non-disabled","75.7","7","77100","101900","358"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","All","83.3","8","56400","67800","206"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","Non-disabled","86.8","7.9","52500","60500","176"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","London","All","16-64","All","All","78.5","4","337600","430100","998"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","London","All","16-64","All","Disabled","56.3","13.2","31800","56500","136"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","London","All","16-64","All","Non-disabled","82","4.1","305600","372900","860"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","All","68.5","6.5","59700","87200","489"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","Non-disabled","71.2","6.9","52200","73300","408"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Scotland","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","All","81.4","5","102700","126100","584"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","Non-disabled","82.2","5.3","91100","110800","507"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","All","76.2","10.3","24600","32300","165"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","Non-disabled","75.5","10.8","22400","29700","152"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","South West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Wales","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","All","71.9","5.4","118200","164400","654"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","Non-disabled","74.6","5.7","103200","138400","552"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","West Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","All","70.7","10.4","38800","54900","184"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","Non-disabled","74.5","10.7","36200","48500","159"
"Employed","Percentage of individuals employed","Indian","Detailed","Jan18-Dec18","year","Yorkshire and The Humber","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","All","45.8","6.6","84600","184800","548"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","Non-disabled","48.3","7.2","73700","152800","461"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","All","44.4","9","43500","98000","292"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","Non-disabled","48.4","10","38100","78600","241"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","All","47.4","9.7","41100","86800","256"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","Non-disabled","48.1","10.4","35700","74200","220"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","16-24","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","All","79.9","4.1","231500","289900","906"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","Disabled","52.4","12.5","25200","48100","154"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","Non-disabled","85.3","4","203100","238200","741"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","All","74.9","5.9","110500","147400","511"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","Non-disabled","79.2","6.2","95600","120700","413"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","All","85","5.6","121100","142400","395"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","Non-disabled","91.5","4.8","107500","117500","328"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","25-49","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","All","69.8","8.5","49600","71100","280"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","Non-disabled","83","8.3","41000","49400","194"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","All","65.3","11.8","25600","39100","155"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","All","75.2","12","24100","32000","125"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","50-64","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","All","67","3.5","365800","545900","1734"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","Disabled","43.7","8.6","43400","99400","320"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","Non-disabled","72.2","3.7","317900","440400","1396"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","All","63.1","4.8","179500","284600","958"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","Disabled","40.7","10.9","23200","56900","195"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","Non-disabled","68.7","5.2","153100","223000","750"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Female","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","All","71.3","5","186300","261300","776"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","Disabled","47.8","13.8","20300","42500","125"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","Non-disabled","75.8","5.2","164800","217400","646"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","All","All","16-64","Male","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","All","60.5","15.1","19000","31400","100"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East Midlands","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","All","72.5","11","38500","53100","158"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","Non-disabled","80.4","10.9","33200","41200","127"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","East of England","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","All","68","6.8","137800","202600","445"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","Non-disabled","73.7","7.2","122700","166500","361"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","London","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","Non-disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North East","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","All","62.3","11.3","26700","42800","177"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","Disabled","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","Non-disabled","67.4","12.2","23000","34200","142"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","North West","All","16-64","All","unknown","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","All","!","!","!","!","!"
"Employed","Percentage of individuals employed","Mixed","ONS 2011 5+1","Jan18-Dec18","year","Scotland","All","16-64","All","Disabled","!","!","!","!","!"
