"measure","ethnicity","ethnicity_type","time","time_type","geography","geography_type","geography_code","gender","age","value","value_type","denominator","numerator"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","All","10-11","81","%","1465","1188"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Boys","10-11","76","%","760","574"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Girls","10-11","87","%","705","614"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Sutton","Local authority","E09000029","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","All","10-11","79","%","2227","1756"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Boys","10-11","72","%","1113","801"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Girls","10-11","86","%","1114","955"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Swindon","Local authority","E06000030","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","All","10-11","78","%","2365","1850"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Boys","10-11","72","%","1239","891"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Girls","10-11","85","%","1126","959"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tameside","Local authority","E08000008","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","All","10-11","78","%","1905","1482"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Boys","10-11","73","%","967","704"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Girls","10-11","83","%","938","778"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Telford and Wrekin","Local authority","E06000020","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","All","10-11","80","%","1675","1343"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Boys","10-11","74","%","864","642"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Girls","10-11","86","%","811","701"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Thurrock","Local authority","E06000034","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","All","10-11","77","%","1358","1049"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Boys","10-11","71","%","685","486"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Girls","10-11","84","%","673","563"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Torbay","Local authority","E06000027","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","All","10-11","78","%","457","356"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Boys","10-11","70","%","228","159"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Girls","10-11","86","%","229","197"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Tower Hamlets","Local authority","E09000030","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","All","10-11","85","%","2017","1715"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Boys","10-11","80","%","1035","831"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Girls","10-11","90","%","982","884"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Trafford","Local authority","E08000009","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","All","10-11","79","%","3631","2856"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Boys","10-11","72","%","1827","1323"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Girls","10-11","85","%","1804","1533"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wakefield","Local authority","E08000036","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","All","10-11","75","%","2332","1756"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Boys","10-11","67","%","1186","799"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Girls","10-11","84","%","1146","957"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Walsall","Local authority","E08000030","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","All","10-11","81","%","1226","998"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Boys","10-11","75","%","622","469"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Girls","10-11","88","%","604","529"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Waltham Forest","Local authority","E09000031","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","All","10-11","86","%","980","838"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Boys","10-11","82","%","491","404"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Girls","10-11","89","%","489","434"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wandsworth","Local authority","E09000032","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","All","10-11","84","%","2381","1989"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Boys","10-11","78","%","1206","937"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Girls","10-11","90","%","1175","1052"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warrington","Local authority","E06000007","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","All","10-11","79","%","5492","4347"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Boys","10-11","72","%","2785","2017"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Girls","10-11","86","%","2707","2330"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Warwickshire","Local authority","E10000031","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","All","10-11","79","%","1736","1364"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Boys","10-11","72","%","911","654"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Girls","10-11","86","%","825","710"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Berkshire","Local authority","E06000037","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","All","10-11","76","%","8049","6087"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Boys","10-11","69","%","4141","2871"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Girls","10-11","82","%","3908","3216"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","West Sussex","Local authority","E10000032","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","All","10-11","84","%","374","314"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Boys","10-11","80","%","197","158"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Girls","10-11","88","%","177","156"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Westminster","Local authority","E09000033","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","All","10-11","80","%","3562","2860"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Boys","10-11","73","%","1861","1351"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Girls","10-11","89","%","1701","1509"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wigan","Local authority","E08000010","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","All","10-11","77","%","4917","3781"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Boys","10-11","71","%","2478","1766"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Girls","10-11","83","%","2439","2015"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wiltshire","Local authority","E06000054","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","All","10-11","78","%","1122","872"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Boys","10-11","69","%","569","393"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Girls","10-11","87","%","553","479"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Windsor and Maidenhead","Local authority","E06000040","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","All","10-11","75","%","3500","2621"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Boys","10-11","69","%","1735","1192"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Girls","10-11","81","%","1765","1429"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wirral","Local authority","E08000015","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","All","10-11","83","%","1548","1287"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Boys","10-11","79","%","814","639"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Girls","10-11","88","%","734","648"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wokingham","Local authority","E06000041","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","All","10-11","78","%","1713","1331"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Boys","10-11","72","%","903","652"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Girls","10-11","84","%","810","679"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Wolverhampton","Local authority","E08000031","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","All","10-11","76","%","5540","4205"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Boys","10-11","70","%","2863","1992"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Girls","10-11","83","%","2677","2213"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","Worcestershire","Local authority","E10000034","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","York","Local authority","E06000014","All","10-11","81","%","1847","1488"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","York","Local authority","E06000014","Boys","10-11","77","%","959","735"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","York","Local authority","E06000014","Girls","10-11","85","%","888","753"
"Percentage of pupils reaching the expected standard in key stage 2 writing","White","DfE 6+1","2018-2019","Academic Year","York","Local authority","E06000014","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","All","10-11","65","%","48","31"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Boys","10-11","54","%","24","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Girls","10-11","75","%","24","18"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barking and Dagenham","Local authority","E09000002","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","All","10-11","78","%","463","359"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Boys","10-11","70","%","258","181"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Girls","10-11","87","%","205","178"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnet","Local authority","E09000003","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","All","10-11","100","%","10","10"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Boys","10-11","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Girls","10-11","100","%","5","5"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Barnsley","Local authority","E08000016","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","All","10-11","67","%","9","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Boys","10-11","50","%","4","2"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Girls","10-11","80","%","5","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bath and North East Somerset","Local authority","E06000022","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","All","10-11","54","%","28","15"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Boys","10-11","50","%","14","7"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Girls","10-11","57","%","14","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bedford","Local authority","E06000055","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","All","10-11","79","%","57","45"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Boys","10-11","73","%","26","19"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Girls","10-11","84","%","31","26"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bexley","Local authority","E09000004","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","All","10-11","73","%","849","623"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Boys","10-11","67","%","417","280"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Girls","10-11","79","%","432","343"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Birmingham","Local authority","E08000025","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","All","10-11","100","%","21","21"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Boys","10-11","100","%","8","8"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Girls","10-11","100","%","13","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackburn with Darwen","Local authority","E06000008","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","All","10-11","50","%","8","4"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Boys","10-11","50","%","2","1"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Girls","10-11","50","%","6","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Blackpool","Local authority","E06000009","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","All","10-11","77","%","74","57"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Boys","10-11","76","%","38","29"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Girls","10-11","78","%","36","28"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bolton","Local authority","E08000001","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","All","10-11","70","%","40","28"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Boys","10-11","65","%","23","15"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Girls","10-11","76","%","17","13"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bournemouth, Christchurch and Poole","Local authority","E06000058","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","All","10-11","86","%","7","6"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Boys","10-11","75","%","4","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Girls","10-11","100","%","3","3"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bracknell Forest","Local authority","E06000036","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","All","10-11","71","%","101","72"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Boys","10-11","68","%","56","38"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Girls","10-11","76","%","45","34"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bradford","Local authority","E08000032","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brent","Local authority","E09000005","All","10-11","76","%","430","326"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Boys","10-11","72","%","233","168"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Girls","10-11","80","%","197","158"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brent","Local authority","E09000005","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","All","10-11","75","%","56","42"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Boys","10-11","68","%","25","17"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Girls","10-11","81","%","31","25"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Brighton and Hove","Local authority","E06000043","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","All","10-11","71","%","49","35"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Boys","10-11","82","%","22","18"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Girls","10-11","63","%","27","17"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bristol, City of","Local authority","E06000023","Other","10-11","N/A","%","N/A","N/A"
"Percentage of pupils reaching the expected standard in key stage 2 writing","Other","DfE 6+1","2018-2019","Academic Year","Bromley","Local authority","E09000006","All","10-11","82","%","68","56"
