"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","FSM","Value","Value_type","Denominator","Numerator"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","24","%","19293","4616"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","18","%","4911","897"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","26","%","14382","3719"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","28","%","26208","7210"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","21","%","6443","1353"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","30","%","19765","5857"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","28","%","13108","3719"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","21","%","3312","705"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","31","%","9796","3014"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","27","%","13100","3491"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","21","%","3131","648"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","29","%","9969","2843"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","15","%","7152","1099"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","10","%","2221","224"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","18","%","4931","875"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","15","%","3517","517"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","9","%","1127","105"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","17","%","2390","412"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","16","%","3635","582"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","11","%","1094","119"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","18","%","2541","463"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","22","%","5251","1153"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","18","%","1389","245"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","24","%","3862","908"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","23","%","2693","610"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","16","%","703","115"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","25","%","1990","495"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","21","%","2558","543"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","19","%","686","130"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Black Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","22","%","1872","413"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","64","%","2847","1829"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","55","%","200","109"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","65","%","2647","1720"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","68","%","1419","969"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","61","%","100","61"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","69","%","1319","908"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","60","%","1428","860"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","48","%","100","48"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Chinese","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","61","%","1328","812"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","48","%","19315","9232"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","26","%","1250","327"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","49","%","18065","8905"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","51","%","9846","4982"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","30","%","625","190"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","52","%","9221","4792"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","45","%","9469","4250"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","22","%","625","137"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Indian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","47","%","8844","4113"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","28","%","38352","10567"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","14","%","9111","1286"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","32","%","29241","9281"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","29","%","19336","5630"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","15","%","4631","703"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","34","%","14705","4927"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","26","%","19016","4937"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","13","%","4480","583"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","30","%","14536","4354"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","30","%","13903","4197"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","15","%","2938","452"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","34","%","10965","3745"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","32","%","7040","2248"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","16","%","1460","230"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","36","%","5580","2018"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","28","%","6863","1949"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","15","%","1478","222"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed Other","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","32","%","5385","1727"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","36","%","8854","3219"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","18","%","1553","281"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","40","%","7301","2938"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","39","%","4484","1734"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","20","%","843","165"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","43","%","3641","1569"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","34","%","4370","1485"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","16","%","710","116"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Asian","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","37","%","3660","1369"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","25","%","5447","1372"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","15","%","1349","199"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","29","%","4098","1173"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","26","%","2643","689"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","17","%","653","110"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","29","%","1990","579"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","24","%","2804","683"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","13","%","696","89"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black African","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","28","%","2108","594"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","18","%","10148","1779"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","11","%","3271","354"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","21","%","6877","1425"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","19","%","5169","959"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","12","%","1675","198"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","22","%","3494","761"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","16","%","4979","820"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","10","%","1596","156"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Mixed White and Black Caribbean","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","20","%","3383","664"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","31","%","12706","3919"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","21","%","3276","698"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","34","%","9430","3221"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","34","%","6562","2211"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","24","%","1731","423"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","37","%","4831","1788"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","28","%","6144","1708"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","18","%","1545","275"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Other","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","31","%","4599","1433"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","27","%","28978","7692"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","19","%","5489","1026"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","28","%","23489","6666"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","29","%","14831","4340"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","21","%","2835","594"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","31","%","11996","3746"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","24","%","14147","3352"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","16","%","2654","432"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Pakistani","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","25","%","11493","2920"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","20","%","6476","1287"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","14","%","854","121"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","21","%","5622","1166"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","21","%","3373","695"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","14","%","460","65"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","22","%","2913","630"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","19","%","3098","592"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","14","%","394","56"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","20","%","2704","536"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","All","0","%","5","0"
"Percentage of pupils reaching the key stage 2 higher standard in maths","Unknown","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Other"," 10-11","Non-FSM","0","%","5","0"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","25","%","474228","118801"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","11","%","74521","8499"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","28","%","399707","110302"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","28","%","242453","66701"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","13","%","38112","4912"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","30","%","204341","61789"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","22","%","231775","52100"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","10","%","36409","3587"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White","ONS 2011 5+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","25","%","195366","48513"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","25","%","426209","105099"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","11","%","69148","7720"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","27","%","357061","97379"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","27","%","217815","59008"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","13","%","35338","4446"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","30","%","182477","54562"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","22","%","208394","46091"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","10","%","33810","3274"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White British","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","25","%","174584","42817"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","4","%","2319","102"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","3","%","880","24"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","5","%","1439","78"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","5","%","1211","59"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","3","%","456","15"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","Non-FSM","6","%","755","44"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","All","4","%","1108","43"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","FSM","2","%","424","9"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Gypsy","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Girls"," 10-11","Non-FSM","5","%","684","34"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","All","34","%","1692","569"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","FSM","11","%","291","31"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","All"," 10-11","Non-FSM","38","%","1401","538"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","All","36","%","864","313"
"Percentage of pupils reaching the key stage 2 higher standard in maths","White Irish","ONS 2011 18+1","2018-2019","Academic Year","England","Country","E92000001","Boys"," 10-11","FSM","11","%","150","16"
