"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","84","%","27","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","87","%","192","220"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","71","%","104","147"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","70","%","64","92"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","86","%","12","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","79","%","171","216"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","69","%","251","365"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","82","%","49","60"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","72","%","323","451"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","79","%","61","77"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","69","%","145","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","75","%","175","232"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","76","%","109","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","77","%","124","162"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","76","%","25","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","78","%","136","175"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","77","%","99","129"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","80","%","280","348"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","79","%","33","42"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","76","%","234","306"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","77","%","150","194"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","73","%","40","55"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","67","%","103","153"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","75","%","339","450"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","80","%","40","50"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","83","%","595","714"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","83","%","184","221"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","78","%","121","156"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","79","%","98","124"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","83","%","104","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","78","%","108","138"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","80","%","35","44"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","82","%","167","204"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","84","%","174","207"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","77","%","99","129"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","75","%","167","224"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","80","%","280","351"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","80","%","249","311"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","81","%","55","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","81","%","223","277"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","82","%","75","91"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","79","%","327","415"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","87","%","137","157"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","72","%","58","81"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","79","%","142","179"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","76","%","96","126"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","77","%","90","117"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","80","%","100","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","76","%","284","376"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","76","%","170","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","77","%","40","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","72","%","902","1259"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","85","%","1794","2114"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","74","%","1913","2599"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","79","%","1377","1734"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","63","%","836","1335"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","77","%","1539","1989"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","71","%","3919","5482"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","76","%","801","1058"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","72","%","1111","1548"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","75","%","1823","2417"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","75","%","1062","1415"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","77","%","873","1140"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","71","%","2623","3687"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","77","%","737","955"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","80","%","1676","2096"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","76","%","2461","3233"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","83","%","2140","2583"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","80","%","3474","4355"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","79","%","1367","1737"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","75","%","1571","2088"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","75","%","4400","5883"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","84","%","491","588"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","74","%","2116","2849"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","81","%","3025","3730"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","78","%","2804","3583"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","87","%","13","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","75","%","4164","5546"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","78","%","4174","5382"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","71","%","1702","2406"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","77","%","1195","1561"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","78","%","3841","4940"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","78","%","903","1156"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","69","%","1473","2128"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","76","%","5920","7765"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","77","%","5729","7435"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","71","%","2250","3186"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","74","%","3017","4075"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","69","%","1946","2806"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","82","%","970","1190"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","77","%","2637","3441"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","77","%","3694","4828"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","71","%","1511","2128"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","76","%","10657","13955"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","81","%","1545","1905"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","76","%","4385","5747"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","76","%","1036","1357"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","79","%","669","843"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","75","%","1046","1401"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","87","%","463","533"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","78","%","10275","13093"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","77","%","1135","1479"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","80","%","590","735"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","75","%","819","1086"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","78","%","1678","2164"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","80","%","1446","1809"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","79","%","8494","10692"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","76","%","1125","1481"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","76","%","783","1024"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","69","%","861","1250"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E06000053","All","10-11","76","%","25","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","81","%","683","843"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","88","%","322","367"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","77","%","11480","15003"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","77","%","2134","2784"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","83","%","886","1070"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","76","%","2499","3307"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Knowsley","Country","E08000011","All","10-11","73","%","1165","1601"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lambeth","Country","E09000022","All","10-11","83","%","765","920"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lancashire","Country","E10000017","All","10-11","77","%","8717","11365"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Leeds","Country","E08000035","All","10-11","74","%","4726","6391"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Leicester","Country","E06000016","All","10-11","68","%","1094","1607"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Leicestershire","Country","E10000018","All","10-11","76","%","4903","6430"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lewisham","Country","E09000023","All","10-11","80","%","883","1100"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Lincolnshire","Country","E10000019","All","10-11","72","%","5224","7261"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Liverpool","Country","E08000012","All","10-11","73","%","2909","3983"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Luton","Country","E06000032","All","10-11","69","%","682","992"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Manchester","Country","E08000003","All","10-11","73","%","2012","2744"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Medway","Country","E06000035","All","10-11","71","%","1881","2642"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","80","%","874","1087"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","72","%","1050","1449"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","75","%","1600","2133"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","79","%","1589","2007"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","79","%","601","763"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","72","%","5872","8173"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","73","%","1318","1797"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","74","%","1330","1793"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","77","%","1735","2252"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","77","%","1593","2063"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","75","%","4148","5523"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","73","%","5501","7486"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","77","%","2474","3214"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","71","%","1363","1910"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","75","%","6117","8174"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","77","%","1440","1881"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","77","%","4503","5862"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","66","%","1262","1902"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","73","%","1952","2666"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","72","%","914","1274"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","68","%","1197","1755"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","71","%","660","924"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","79","%","722","919"
"Percentage of pupils reaching the key stage 2 expected standard in reading by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","79","%","1211","1534"
