"Measure","Ethnicity","Ethnicity_type","Time","Time_type","Geography","Geography_type","Geography_code","Gender","Age","Value","Value_type","Numerator","Denominator"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Merton","Country","E09000024","All","10-11","69","%","164","237"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Middlesbrough","Country","E06000002","All","10-11","72","%","63","88"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Milton Keynes","Country","E06000042","All","10-11","67","%","186","277"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Newcastle upon Tyne","Country","E08000021","All","10-11","77","%","89","116"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Newham","Country","E09000025","All","10-11","78","%","225","289"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Norfolk","Country","E10000020","All","10-11","62","%","161","260"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","North East Lincolnshire","Country","E06000012","All","10-11","70","%","40","57"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","North Lincolnshire","Country","E06000013","All","10-11","65","%","32","49"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","North Somerset","Country","E06000024","All","10-11","64","%","49","76"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","North Tyneside","Country","E08000022","All","10-11","65","%","40","62"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","North Yorkshire","Country","E10000023","All","10-11","64","%","94","148"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Northamptonshire","Country","E10000021","All","10-11","62","%","312","504"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Northumberland","Country","E06000057","All","10-11","74","%","40","54"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Nottingham","Country","E06000018","All","10-11","58","%","263","451"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Nottinghamshire","Country","E10000024","All","10-11","65","%","280","431"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Oldham","Country","E08000004","All","10-11","64","%","93","146"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Oxfordshire","Country","E10000025","All","10-11","61","%","268","439"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Peterborough","Country","E06000031","All","10-11","51","%","84","166"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Plymouth","Country","E06000026","All","10-11","59","%","51","87"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Poole","Country","E06000029","All","10-11","55","%","36","66"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Portsmouth","Country","E06000044","All","10-11","48","%","46","96"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Reading","Country","E06000038","All","10-11","57","%","99","173"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Redbridge","Country","E09000026","All","10-11","69","%","236","343"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Redcar and Cleveland","Country","E06000003","All","10-11","69","%","22","32"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Richmond upon Thames","Country","E09000027","All","10-11","82","%","180","220"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rochdale","Country","E08000005","All","10-11","59","%","87","147"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rotherham","Country","E08000018","All","10-11","60","%","55","92"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Rutland","Country","E06000017","All","10-11","86","%","12","14"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Salford","Country","E08000006","All","10-11","71","%","153","216"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sandwell","Country","E08000028","All","10-11","57","%","209","365"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sefton","Country","E08000014","All","10-11","73","%","44","60"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sheffield","Country","E08000019","All","10-11","61","%","275","451"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Shropshire","Country","E06000051","All","10-11","58","%","45","77"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Slough","Country","E06000039","All","10-11","60","%","125","210"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Solihull","Country","E08000029","All","10-11","63","%","147","232"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Somerset","Country","E10000027","All","10-11","63","%","90","144"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","South Gloucestershire","Country","E06000025","All","10-11","66","%","107","162"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","South Tyneside","Country","E08000023","All","10-11","67","%","22","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southampton","Country","E06000045","All","10-11","69","%","121","175"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southend-on-Sea","Country","E06000033","All","10-11","64","%","83","129"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Southwark","Country","E09000028","All","10-11","71","%","243","344"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","St. Helens","Country","E08000013","All","10-11","60","%","25","42"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Staffordshire","Country","E10000028","All","10-11","63","%","192","306"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stockport","Country","E08000007","All","10-11","69","%","134","194"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stockton-on-Tees","Country","E06000004","All","10-11","65","%","36","55"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Stoke-on-Trent","Country","E06000021","All","10-11","57","%","87","152"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Suffolk","Country","E10000029","All","10-11","64","%","286","450"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sunderland","Country","E08000024","All","10-11","70","%","35","50"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Surrey","Country","E10000030","All","10-11","71","%","507","714"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Sutton","Country","E09000029","All","10-11","76","%","167","221"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Swindon","Country","E06000030","All","10-11","63","%","99","156"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Tameside","Country","E08000008","All","10-11","64","%","79","124"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Telford and Wrekin","Country","E06000020","All","10-11","74","%","93","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Thurrock","Country","E06000034","All","10-11","65","%","90","138"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Torbay","Country","E06000027","All","10-11","68","%","30","44"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Tower Hamlets","Country","E09000030","All","10-11","66","%","135","204"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Trafford","Country","E08000009","All","10-11","76","%","158","207"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wakefield","Country","E08000036","All","10-11","65","%","84","129"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Walsall","Country","E08000030","All","10-11","63","%","140","224"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Waltham Forest","Country","E09000031","All","10-11","72","%","253","350"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wandsworth","Country","E09000032","All","10-11","70","%","218","311"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Warrington","Country","E06000007","All","10-11","75","%","51","68"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Warwickshire","Country","E10000031","All","10-11","70","%","194","277"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","West Berkshire","Country","E06000037","All","10-11","74","%","67","91"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","West Sussex","Country","E10000032","All","10-11","66","%","273","415"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Westminster","Country","E09000033","All","10-11","78","%","122","157"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wigan","Country","E08000010","All","10-11","65","%","53","81"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wiltshire","Country","E06000054","All","10-11","65","%","116","179"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Windsor and Maidenhead","Country","E06000040","All","10-11","64","%","81","126"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wirral","Country","E08000015","All","10-11","64","%","75","117"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wokingham","Country","E06000041","All","10-11","68","%","85","125"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Wolverhampton","Country","E08000031","All","10-11","60","%","227","376"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","Worcestershire","Country","E10000034","All","10-11","64","%","145","225"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","Mixed","ONS 2011 5+1","2017-2018","Academic Year","York","Country","E06000014","All","10-11","62","%","32","52"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barking and Dagenham","Country","E09000002","All","10-11","60","%","761","1259"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barnet","Country","E09000003","All","10-11","75","%","1589","2114"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Barnsley","Country","E08000016","All","10-11","64","%","1672","2599"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bath and North East Somerset","Country","E06000022","All","10-11","67","%","1156","1734"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bedford","Country","E06000055","All","10-11","49","%","647","1334"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bexley","Country","E09000004","All","10-11","66","%","1321","1989"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Birmingham","Country","E08000025","All","10-11","59","%","3253","5477"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Blackburn with Darwen","Country","E06000008","All","10-11","64","%","677","1058"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Blackpool","Country","E06000009","All","10-11","61","%","947","1547"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bolton","Country","E08000001","All","10-11","66","%","1587","2417"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bournemouth","Country","E06000028","All","10-11","66","%","934","1415"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bracknell Forest","Country","E06000036","All","10-11","63","%","714","1140"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bradford","Country","E08000032","All","10-11","59","%","2160","3685"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Brent","Country","E09000005","All","10-11","66","%","635","955"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Brighton and Hove","Country","E06000043","All","10-11","68","%","1418","2096"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bristol, City of","Country","E06000023","All","10-11","67","%","2150","3233"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bromley","Country","E09000006","All","10-11","75","%","1939","2583"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Buckinghamshire","Country","E10000002","All","10-11","66","%","2882","4355"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Bury","Country","E08000002","All","10-11","66","%","1152","1737"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Calderdale","Country","E08000033","All","10-11","62","%","1296","2087"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cambridgeshire","Country","E10000003","All","10-11","61","%","3576","5883"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Camden","Country","E09000007","All","10-11","73","%","432","588"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Central Bedfordshire","Country","E06000056","All","10-11","62","%","1770","2848"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cheshire East","Country","E06000049","All","10-11","68","%","2519","3730"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cheshire West and Chester","Country","E06000050","All","10-11","63","%","2274","3583"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","City of London","Country","E09000001","All","10-11","80","%","12","15"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cornwall","Country","E06000052","All","10-11","61","%","3378","5546"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","County Durham","Country","E06000047","All","10-11","68","%","3638","5381"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Coventry","Country","E08000026","All","10-11","59","%","1431","2406"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Croydon","Country","E09000008","All","10-11","66","%","1038","1561"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Cumbria","Country","E10000006","All","10-11","65","%","3194","4938"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Darlington","Country","E06000005","All","10-11","65","%","750","1156"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Derby","Country","E06000015","All","10-11","58","%","1242","2127"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Derbyshire","Country","E10000007","All","10-11","64","%","4977","7764"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Devon","Country","E10000008","All","10-11","64","%","4747","7433"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Doncaster","Country","E08000017","All","10-11","61","%","1929","3186"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Dorset","Country","E10000009","All","10-11","59","%","2420","4073"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Dudley","Country","E08000027","All","10-11","58","%","1618","2806"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Ealing","Country","E09000009","All","10-11","71","%","843","1190"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","East Riding of Yorkshire","Country","E06000011","All","10-11","64","%","2206","3441"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","East Sussex","Country","E10000011","All","10-11","64","%","3085","4827"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Enfield","Country","E09000010","All","10-11","62","%","1321","2127"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Essex","Country","E10000012","All","10-11","64","%","8998","13951"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Gateshead","Country","E08000037","All","10-11","71","%","1348","1905"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Gloucestershire","Country","E10000013","All","10-11","63","%","3644","5743"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Greenwich","Country","E09000011","All","10-11","65","%","882","1357"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hackney","Country","E09000012","All","10-11","72","%","610","843"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Halton","Country","E06000006","All","10-11","63","%","881","1401"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hammersmith and Fulham","Country","E09000013","All","10-11","78","%","415","533"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hampshire","Country","E10000014","All","10-11","68","%","8876","13089"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Haringey","Country","E09000014","All","10-11","68","%","1010","1479"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Harrow","Country","E09000015","All","10-11","70","%","515","735"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hartlepool","Country","E06000001","All","10-11","66","%","718","1086"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Havering","Country","E09000016","All","10-11","69","%","1496","2164"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Herefordshire, County of","Country","E06000019","All","10-11","68","%","1234","1809"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hertfordshire","Country","E10000015","All","10-11","66","%","7038","10692"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hillingdon","Country","E09000017","All","10-11","62","%","923","1481"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Hounslow","Country","E09000018","All","10-11","66","%","675","1024"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Isle of Wight","Country","E06000046","All","10-11","54","%","672","1250"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Isles of Scilly","Country","E06000053","All","10-11","58","%","19","33"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Islington","Country","E09000019","All","10-11","71","%","600","843"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kensington and Chelsea","Country","E09000020","All","10-11","80","%","295","367"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kent","Country","E10000016","All","10-11","66","%","9855","14996"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Hull, City of","Country","E06000010","All","10-11","67","%","1875","2784"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kingston upon Thames","Country","E09000021","All","10-11","71","%","754","1069"
"Percentage of pupils reaching the key stage 2 expected standard in reading, writing and mathematics by ethnicity ","White","ONS 2011 5+1","2017-2018","Academic Year","Kirklees","Country","E08000034","All","10-11","63","%","2091","3306"
