"Measure","Measure_type","Ethnicity","Ethnicity_type","Time","Time_Type","Region","Age","Age_Type","Sex","Disability","Value","confidence_interval","Numerator","denominator","samp_size"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Wales","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Wales","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Wales","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Wales","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","West Midlands","All","16+","All","All","7.3","3.2","8900","121700","632"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","West Midlands","All","16+","All","Disabled","16.6","9.3","3200","19100","154"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","West Midlands","All","16+","All","Non-disabled","5.5","3.3","5500","101200","458"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","West Midlands","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Yorkshire and The Humber","All","16+","All","All","10.1","4","9400","93000","532"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Yorkshire and The Humber","All","16+","All","Disabled","20.6","11.6","2700","12900","117"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Yorkshire and The Humber","All","16+","All","Non-disabled","8.4","4.3","6700","80100","400"
"Unemployed","Percentage of individuals unemployed","Pakistani/Bangladeshi","Detailed","2018","year","Yorkshire and The Humber","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Female","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","16-24","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Female","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","25-49","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Female","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","50-64","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Female","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","65+","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","All","All","4.1","4.4","1100","26700","194"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","All","Non-disabled","3.6","5.8","800","21300","100"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Female","All","4.9","6.4","600","12200","109"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Female","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Female","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Female","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Male","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Male","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Male","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","All","All","16+","Male","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East of England","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East of England","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East of England","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","East of England","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","London","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","London","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","London","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","London","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North East","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North East","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North East","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North East","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North West","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North West","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North West","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","North West","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Scotland","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Scotland","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Scotland","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Scotland","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South East","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South East","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South East","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South East","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South West","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South West","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South West","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","South West","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Wales","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Wales","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Wales","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Wales","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","West Midlands","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","All","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","Disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","Non-disabled","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","Unknown","ONS 2011 5+1","2018","year","Yorkshire and The Humber","All","16+","All","unknown","!","!","!","!","!"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","All","All","10.7","0.7","384300","3579400","19035"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","All","Disabled","19.7","2.3","75500","383300","2760"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","All","Non-disabled","9.7","0.7","306400","3174100","16094"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","All","unknown","10.5","7.1","2300","21900","181"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Female","All","9.8","1","167600","1706700","9358"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Female","Disabled","16.1","3","35300","219500","1479"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Female","Non-disabled","8.9","1","131500","1478300","7787"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Female","unknown","8.3","8.9","700","8900","92"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Male","All","11.6","1","216700","1872700","9677"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Male","Disabled","24.5","3.7","40200","163800","1281"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Male","Non-disabled","10.3","1","174900","1695900","8307"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","16-24","16+","Male","unknown","12","10.7","1600","13000","89"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","All","All","2.8","0.2","432600","15476700","68891"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","All","Disabled","6.9","0.7","130900","1892200","12137"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","All","Non-disabled","2.2","0.2","297600","13510600","56377"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","All","unknown","5.4","3.6","4000","73900","377"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Female","All","2.8","0.3","207600","7316000","36595"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Female","Disabled","5.7","0.8","61500","1071300","7392"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Female","Non-disabled","2.3","0.3","143300","6206500","28974"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Female","unknown","7.1","5.2","2700","38300","229"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Male","All","2.8","0.3","225000","8160700","32296"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Male","Disabled","8.5","1.3","69400","821000","4745"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Male","Non-disabled","2.1","0.3","154300","7304100","27403"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","25-49","16+","Male","unknown","3.7","4.8","1300","35600","148"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","All","All","2.8","0.2","228100","8201200","52787"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","All","Disabled","6.2","0.6","89200","1448900","14379"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","All","Non-disabled","2.1","0.2","138100","6707900","38060"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","All","unknown","1.8","2.2","800","44400","348"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Female","All","2.6","0.3","100600","3932200","27572"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Female","Disabled","5","0.8","38900","773100","8085"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Female","Non-disabled","1.9","0.3","61100","3136800","19301"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Female","unknown","2.6","3.6","600","22200","186"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Male","All","3","0.3","127400","4269000","25215"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Male","Disabled","7.4","1","50200","675800","6294"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Male","Non-disabled","2.2","0.3","77000","3571100","18759"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","50-64","16+","Male","unknown","1","2.5","200","22100","162"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","All","All","1.4","0.1","15900","1166200","59651"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","All","Disabled","2.3","0.4","4400","192300","15213"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","All","Non-disabled","1.2","0.2","8300","707700","19974"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","All","unknown","1.2","0.2","3200","266200","24464"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Female","All","1.3","0.2","6100","460000","31212"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Female","Disabled","2","0.5","1600","81600","8210"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Female","Non-disabled","1.3","0.3","3500","273700","10024"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Female","unknown","0.9","0.3","900","104700","12978"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Male","All","1.4","0.2","9800","706100","28439"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Male","Disabled","2.5","0.6","2800","110700","7003"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Male","Non-disabled","1.1","0.3","4800","434000","9950"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","65+","16+","Male","unknown","1.4","0.3","2300","161400","11486"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","All","All","3.7","0.1","1060900","28423400","200364"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","All","Disabled","7.7","0.4","300100","3916800","44489"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","All","Non-disabled","3.1","0.1","750500","24100300","130505"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","All","unknown","2.5","0.3","10300","406300","25370"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Female","All","3.6","0.2","481900","13414900","104737"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Female","Disabled","6.4","0.5","137400","2145500","25166"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Female","Non-disabled","3.1","0.2","339500","11095200","66086"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Female","unknown","2.8","0.4","5000","174200","13485"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Male","All","3.9","0.2","579000","15008500","95627"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Male","Disabled","9.2","0.6","162600","1771300","19323"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Male","Non-disabled","3.2","0.2","411000","13005000","64419"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","All","All","16+","Male","unknown","2.3","0.4","5400","232200","11885"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","All","4.3","0.6","91300","2140200","9524"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","Disabled","8.2","1.7","25800","314200","2400"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","Non-disabled","3.6","0.7","64900","1811700","6652"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East Midlands","All","16+","All","unknown","3.9","2.8","600","14300","472"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East of England","All","16+","All","All","3.5","0.5","99400","2868100","12976"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East of England","All","16+","All","Disabled","7.5","1.5","29600","392900","2922"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East of England","All","16+","All","Non-disabled","2.8","0.5","68700","2457500","9265"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","East of England","All","16+","All","unknown","6.3","2.7","1100","17700","789"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","London","All","16+","All","All","3.5","0.5","109500","3097200","11228"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","London","All","16+","All","Disabled","7.1","1.8","23000","323500","2024"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","London","All","16+","All","Non-disabled","3.1","0.6","85700","2720800","8304"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","London","All","16+","All","unknown","1.5","1.2","800","52800","900"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North East","All","16+","All","All","5.2","0.6","63300","1218600","14484"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North East","All","16+","All","Disabled","10.5","1.6","20600","195500","3601"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North East","All","16+","All","Non-disabled","4.2","0.7","42200","1001500","8672"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North East","All","16+","All","unknown","2.1","1","500","21600","2211"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North West","All","16+","All","All","3.6","0.4","116300","3210700","25107"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North West","All","16+","All","Disabled","8.1","1.1","36000","446600","5911"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North West","All","16+","All","Non-disabled","2.9","0.4","79200","2721100","16218"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","North West","All","16+","All","unknown","2.4","0.9","1000","43000","2978"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Scotland","All","16+","All","All","4","0.4","105100","2644500","29275"
"Unemployed","Percentage of individuals unemployed","White","ONS 2011 5+1","2018","year","Scotland","All","16+","All","Disabled","9.2","1.2","31000","338500","5815"
