"Measure","Time","Time_type","Ethnicity","Ethnicity_type","Measure_type","Value","Value_type","Note"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which State Pension","87","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which Income-related benefits","47","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Benefit Income of which Disability benefits","25","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Occupational pension income","45","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Personal pension income","11","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Investment income","27","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Earnings income","16","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Black","ONS 5+2","Other income","46","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","All benefit income (including State Pension)","100","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which State Pension","85","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which Income-related benefits","41","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Benefit Income of which Disability benefits","26","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Occupational pension income","34","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Personal pension income","10","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Investment income","42","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Earnings income","21","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Asian","ONS 5+2","Other income","41","%",""
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","All benefit income (including State Pension)","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which State Pension","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which Income-related benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Benefit Income of which Disability benefits","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Occupational pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Personal pension income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Investment income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Earnings income","..","%","Value not available due to small sample size"
"The percentage of pensioner units in receipt","2011/12; 2012/13; 2013/14","3-Year average","Other","ONS 5+2","Other income","..","%","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Gross income","509","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit income","220","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which State Pension","170","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Income-related benefits","24","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Occupational pension income","141","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Personal pension income","20","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Investment income","38","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Earnings income","88","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","All","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Gross income","512","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit income","220","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which State Pension","172","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which Income-related benefits","23","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Occupational pension income","143","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Investment income","38","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Earnings income","87","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White All","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Gross income","513","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit income","220","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which State Pension","173","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Income-related benefits","23","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Benefit Income of which Disability benefits","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Occupational pension income","144","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Personal pension income","21","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Investment income","38","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Earnings income","87","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White British","ONS 5+2","Other income ","3","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Gross income","479","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit income","204","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which State Pension","143","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Income-related benefits","38","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Benefit Income of which Disability benefits","16","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Occupational pension income","100","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Personal pension income","18","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Investment income","50","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Earnings income","100","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","White Other","ONS 5+2","Other income ","6","£",""
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Gross income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which State Pension","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Income-related benefits","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Benefit Income of which Disability benefits","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Occupational pension income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Personal pension income","..","£","Value not available due to small sample size"
"Gross income, £ per week","2011/12; 2012/13; 2013/14","3-Year average","Mixed","ONS 5+2","Investment income","..","£","Value not available due to small sample size"
